code,value,bate,code_description,modifiedDateTime,assessmentDate,isCorrected,isLatest,status
AANWC00,353.465,c,Gasoline CIF West Africa Cargo Eur/mt,2020-12-04 18:47:24,2020-12-04 00:00:00,N,Y,OK
AAUHE03,229.369,c,FO 380 CST Rdam dlvd Eur/mt MAvg,2020-12-01 06:10:09,2020-11-01 00:00:00,N,Y,OK
AAUHE03,229.791,h,FO 380 CST Rdam dlvd Eur/mt MAvg,2020-12-01 06:10:09,2020-11-01 00:00:00,N,Y,OK
AAUHE03,228.946,l,FO 380 CST Rdam dlvd Eur/mt MAvg,2020-12-01 06:10:09,2020-11-01 00:00:00,N,Y,OK
AAUQC03,351.321,c,Gasoil .005%S (50ppm) FOB ARA Barge MAvg,2020-12-01 10:15:12,2020-11-01 00:00:00,N,Y,OK
AAUQC03,351.571,h,Gasoil .005%S (50ppm) FOB ARA Barge MAvg,2020-12-01 10:15:12,2020-11-01 00:00:00,N,Y,OK
AAUQC03,351.071,l,Gasoil .005%S (50ppm) FOB ARA Barge MAvg,2020-12-01 10:15:11,2020-11-01 00:00:00,N,Y,OK
AAVBH03,359.548,c,ULSD 10ppmS CIF NWE Basis UK Cargo MAvg,2020-12-01 10:15:11,2020-11-01 00:00:00,N,Y,OK
AAVBH03,359.798,h,ULSD 10ppmS CIF NWE Basis UK Cargo MAvg,2020-12-01 10:15:12,2020-11-01 00:00:00,N,Y,OK
AAVBH03,359.298,l,ULSD 10ppmS CIF NWE Basis UK Cargo MAvg,2020-12-01 10:15:12,2020-11-01 00:00:00,N,Y,OK
AAVJI03,350.321,c,Gasoil 0.1%S FOB Med Cargo MAvg,2020-12-01 10:15:12,2020-11-01 00:00:00,N,Y,OK
AAVJI03,350.571,h,Gasoil 0.1%S FOB Med Cargo MAvg,2020-12-01 10:15:12,2020-11-01 00:00:00,N,Y,OK
AAVJI03,350.071,l,Gasoil 0.1%S FOB Med Cargo MAvg,2020-12-01 10:15:11,2020-11-01 00:00:00,N,Y,OK
AAWZC00,402.25,c,ULSD 10ppmS CIF NWE Basis Le Havre Cargo,2020-12-04 19:10:46,2020-12-04 00:00:00,N,Y,OK
AAWZC00,402.5,h,ULSD 10ppmS CIF NWE Basis Le Havre Cargo,2020-12-04 19:10:46,2020-12-04 00:00:00,N,Y,OK
AAWZC00,402.0,l,ULSD 10ppmS CIF NWE Basis Le Havre Cargo,2020-12-04 19:10:46,2020-12-04 00:00:00,N,Y,OK
